,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
11257,225,390,6,1,7,10,17,4,18,59,55,3,23,41,4,18,20,19,19,28,0,0,0
11258,241,305,32,33,1,7,37,17,9,2,87,3,63,15,9,2,13,5,11,5,5,25,0
11259,50,51,1,7,34,14,9,2,103,115,53,3,29,58,15,9,2,4,9,16,30,8,28
11260,874,6,1,7,10,14,4,44,98,3,63,15,31,12,30,16,19,12,77,40,25,0,0
11261,20,6,93,7,49,13,2,123,123,3,29,13,2,13,5,11,4,19,28,0,0,0,0
11262,329,6,1,7,10,14,26,2,171,151,3,15,29,26,2,20,69,9,54,0,0,0,0
11263,2929,32,33,1,7,37,17,4,18,145,105,47,159,29,58,4,18,13,5,11,75,40,25
11264,254,6,67,7,10,14,8,12,120,127,3,15,8,12,13,5,11,61,9,54,0,0,0
11265,2394,6,1,7,10,17,40,12,120,200,46,45,23,15,40,12,13,5,11,61,38,25,0
11266,20,6,67,7,10,17,4,44,59,55,3,15,41,4,44,13,5,11,62,30,52,0,0
11267,1479,6,1,22,10,17,4,18,24,21,3,29,39,4,18,13,5,11,78,26,28,0,0
11268,1243,6,1,7,34,14,35,2,87,3,23,15,40,2,13,5,11,4,35,28,0,0,0
11269,20,6,1,7,10,14,4,44,46,45,3,23,15,8,12,13,5,11,71,31,25,0,0
11270,9644,32,33,1,7,37,17,26,2,65,88,7,3,47,146,26,2,13,5,11,19,26,54
11271,781,6,57,22,37,17,31,2,24,91,3,15,23,31,2,13,5,11,35,40,52,0,0
11272,811,6,1,7,10,14,9,2,43,42,3,29,26,2,4,8,2,80,5,27,0,0,0
11273,20,6,1,22,10,17,31,12,24,21,3,23,31,12,13,5,11,26,8,25,0,0,0
11274,234,6,1,7,10,17,4,18,43,42,3,29,15,4,18,13,5,11,26,4,25,0,0
11275,314,6,1,7,34,14,8,2,43,42,3,15,47,8,2,20,75,31,25,0,0,0,0
11276,161,6,1,22,10,17,4,18,24,21,3,111,15,4,18,13,5,11,5,8,54,0,0
11277,8760,50,51,1,7,10,14,19,2,43,42,3,23,15,19,2,13,5,11,72,19,27,0
11278,20,6,1,22,10,14,4,18,24,21,3,60,39,4,18,13,5,11,62,5,28,0,0
11279,7788,6,1,7,10,17,8,2,126,53,3,23,155,8,2,4,9,16,74,35,52,0,0
11280,1246,6,1,22,10,17,4,44,24,21,3,47,4,44,13,5,11,83,38,27,0,0,0
11281,1581,6,1,7,10,14,8,2,104,3,124,23,8,2,4,9,16,72,30,25,0,0,0
11282,325,50,51,1,7,10,14,4,18,43,42,3,108,58,4,18,9,19,16,73,26,28,0
11283,610,6,1,7,10,17,4,18,117,53,3,15,29,8,2,19,30,12,4,35,27,0,0
11284,2841,32,33,1,7,10,17,4,18,65,88,7,3,15,29,4,18,4,9,16,100,36,27
11285,377,6,1,22,10,14,4,44,24,21,3,23,39,8,12,4,9,16,35,26,28,0,0
11286,20,6,1,22,49,4,138,24,21,3,101,4,138,13,5,11,35,31,28,0,0,0,0
11287,6143,6,1,22,10,17,4,44,24,21,3,99,4,44,13,5,11,61,40,28,0,0,0
11288,186,32,33,1,7,34,14,4,18,23,143,141,3,41,23,4,18,20,80,9,54,0,0
11289,109,50,51,1,7,37,17,8,2,59,55,3,41,8,2,4,9,16,64,26,28,0,0
11290,20,32,33,1,22,34,14,8,12,24,21,3,29,39,15,8,12,20,40,5,25,0,0
11291,2909,6,1,7,10,17,8,2,96,95,3,68,8,2,4,9,16,100,5,25,0,0,0
11292,3129,32,33,1,7,37,17,36,2,48,21,3,41,36,2,13,5,11,40,38,28,0,0
11293,384,6,93,22,10,17,9,16,24,21,3,111,9,12,5,30,16,5,31,25,0,0,0
11294,20,6,1,22,10,14,36,12,24,21,3,29,39,38,12,13,5,11,79,35,25,0,0
11295,822,32,33,1,22,34,14,38,2,24,21,3,60,39,38,2,9,19,16,40,4,27,0
11296,20,6,1,7,34,14,9,2,46,45,3,94,9,2,13,5,11,80,36,28,0,0,0
11297,564,6,1,7,34,14,9,2,132,133,86,97,15,23,9,2,13,5,11,38,9,28,0
11298,416,6,1,7,10,14,19,12,46,45,3,108,15,19,12,13,5,11,76,8,28,0,0
11299,148,6,1,7,10,14,9,2,46,45,3,94,31,2,8,2,62,8,27,0,0,0,0
11300,2841,6,1,7,37,17,8,2,65,88,7,3,15,29,8,2,4,9,16,79,19,25,0
11301,20,6,1,22,49,4,16,24,21,3,99,4,16,13,5,11,62,36,28,0,0,0,0
11302,236,6,1,7,10,17,4,44,43,42,3,29,8,12,13,5,11,4,19,28,0,0,0
11303,20,32,33,67,7,34,14,9,12,46,45,3,29,23,9,12,13,5,11,81,35,52,0
11304,108,32,33,1,22,34,14,9,12,24,21,3,92,39,8,12,20,73,5,25,0,0,0
11305,187,32,33,1,7,37,17,19,2,110,3,15,19,2,13,5,11,76,35,28,0,0,0
11306,1636,6,1,7,34,14,5,2,144,3,122,23,5,2,13,5,11,62,26,28,0,0,0
11307,20,6,1,22,10,17,26,16,24,21,3,111,26,16,13,5,11,19,38,28,0,0,0
11308,232,32,33,57,7,10,17,9,2,128,3,23,29,9,2,13,5,11,8,40,28,0,0
11309,734,6,1,22,10,17,4,18,24,21,3,60,39,4,18,30,16,19,12,78,35,28,0
11310,273,32,33,1,22,37,17,4,18,24,21,3,47,4,18,4,9,16,77,30,27,0,0
11311,767,50,51,1,7,37,17,8,2,87,3,23,15,8,2,20,79,4,28,0,0,0,0
11312,2598,32,33,1,7,37,17,8,12,103,110,3,15,29,8,12,4,9,16,72,4,54,0
11313,2126,6,1,7,34,14,4,18,168,169,3,23,63,4,18,13,5,11,61,8,25,0,0
11314,602,6,1,7,10,14,4,18,23,41,105,3,68,4,18,5,30,16,62,40,27,0,0
11315,4414,6,1,7,37,17,19,2,48,21,41,19,2,13,5,11,79,5,25,0,0,0,0
11316,7399,32,33,1,22,10,17,31,16,24,85,84,3,111,15,8,12,5,30,16,79,31,27
11317,3822,6,1,7,10,14,26,12,23,143,141,3,122,15,26,12,4,9,16,5,26,25,0
11318,7503,6,1,22,10,14,26,16,24,21,3,29,39,8,12,9,19,16,40,40,27,0,0
11319,20,32,33,1,7,10,17,8,12,128,59,55,109,8,12,13,5,11,64,4,25,0,0
11320,897,6,1,7,10,17,4,18,98,3,29,4,18,30,16,19,12,36,5,28,0,0,0
11321,1358,6,1,7,10,17,4,44,46,45,3,68,8,12,13,5,11,5,19,25,0,0,0
11322,20,6,57,7,10,17,5,2,59,55,3,29,23,5,2,13,5,11,81,35,52,0,0
11323,1044,3209,50,51,67,7,34,14,8,2,128,3,68,8,2,20,35,5,27,0,0,0,0
11324,20,6,1,7,37,17,38,2,132,133,3,90,38,2,13,5,11,78,8,28,0,0,0
11325,2658,32,33,1,22,10,14,35,12,24,21,3,29,39,40,12,5,30,16,74,38,28,0
11326,438,32,33,1,7,34,14,35,2,278,113,53,3,15,29,35,2,13,5,11,9,4,28
11327,3867,32,33,1,22,37,17,26,2,24,21,3,23,26,2,4,9,16,26,8,54,0,0
11328,20,6,1,7,10,17,4,18,86,97,3,15,4,18,13,5,11,9,40,52,0,0,0
11329,20,32,33,1,22,49,4,112,24,21,3,23,15,4,112,13,5,11,78,36,28,0,0
11330,482,6,1,7,37,17,19,2,46,45,3,23,19,2,19,30,12,4,9,25,0,0,0
11331,285,6,1,22,10,17,4,44,24,21,3,29,39,8,12,9,19,16,82,19,25,0,0
11332,2518,5657,6,1,22,10,14,8,12,24,21,3,23,15,8,12,13,5,11,5,30,52,0
11333,20,6,1,22,10,17,8,16,24,21,3,23,8,16,13,5,11,30,36,25,0,0,0
11334,635,6,1,7,10,14,4,18,189,29,4,18,13,5,11,35,4,28,0,0,0,0,0
11335,20,6,1,22,49,31,11,107,3,15,31,11,13,5,11,30,26,25,0,0,0,0,0
11336,33,1,7,10,14,40,12,59,55,65,88,7,23,15,4,18,30,16,19,12,64,26,27
11337,633,6,1,7,34,14,8,2,59,55,3,23,29,8,2,20,38,38,27,0,0,0,0
11338,234,6,1,7,37,17,19,2,43,42,3,94,15,19,2,5,30,16,4,35,27,0,0
11339,20,6,1,22,49,9,16,24,21,3,60,39,9,16,13,5,11,5,19,25,0,0,0
11340,179,32,33,1,7,10,14,38,12,46,45,3,108,92,38,12,13,5,11,62,4,54,0
11341,684,6,1,7,10,14,4,18,46,45,59,55,63,15,4,18,5,30,16,74,5,27,0
11342,2043,6,1,7,10,14,8,2,115,122,15,8,2,4,9,16,73,36,27,0,0,0,0
11343,20,6,1,7,10,14,9,12,86,125,3,90,15,9,12,13,5,11,73,38,25,0,0
11344,5081,6,1,7,37,17,31,2,86,172,3,23,41,31,2,13,5,11,36,19,25,0,0
11345,2081,6,1,22,10,17,26,16,24,21,3,29,39,8,12,5,30,16,31,31,27,0,0
11346,1851,6,1,22,34,14,8,2,24,21,3,60,39,15,8,2,13,5,11,72,8,28,0
11347,906,6,1,7,37,17,19,12,43,42,3,15,47,35,12,30,16,19,12,26,35,52,0
11348,1165,50,51,1,7,34,14,30,2,48,21,3,29,15,30,2,20,35,35,28,0,0,0
11349,136,32,33,1,22,37,17,19,2,24,91,3,23,36,2,8,2,9,35,27,0,0,0
11350,2786,50,51,1,7,10,17,4,18,120,127,3,15,4,18,20,83,38,27,0,0,0,0
11351,419,61,50,51,1,165,10,14,4,18,258,3,63,23,4,18,9,19,16,62,8,28,0
11352,572,6,1,7,10,17,8,2,43,42,3,29,8,2,4,9,16,40,40,27,0,0,0
11353,763,32,33,1,22,10,14,26,16,24,21,3,29,39,8,12,5,30,16,26,40,52,0
11354,20,6,1,22,10,14,4,18,24,85,84,3,29,39,15,4,18,13,5,11,35,9,25
11355,199,6,1,7,34,14,4,18,46,45,3,23,15,36,12,20,9,9,54,0,0,0,0
11356,32,33,1,7,37,17,31,2,43,42,3,15,29,58,31,2,30,16,19,12,69,38,25
11357,396,6,1,22,10,17,9,12,24,21,3,111,9,12,4,9,16,81,35,25,0,0,0
11358,6385,32,33,67,7,10,14,36,12,48,21,3,63,15,36,12,13,5,11,76,30,28,0
11359,20,6,1,7,10,17,9,12,106,113,53,3,41,26,12,13,5,11,40,26,27,0,0
11360,503,6,1,7,10,17,4,18,86,97,3,23,8,2,13,5,11,38,36,25,0,0,0
11361,5213,6,1,7,10,14,26,2,132,133,41,15,26,2,13,5,11,73,9,25,0,0,0
11362,20,6,1,22,10,14,9,12,24,21,3,29,39,9,12,13,5,11,79,35,28,0,0
11363,20,6,93,7,10,17,9,11,65,88,7,98,29,58,15,8,12,5,30,16,9,8,28
11364,222,6,1,7,10,14,26,12,43,42,3,122,15,4,18,4,8,2,61,40,25,0,0
11365,20,6,1,22,49,26,16,24,21,3,60,39,15,26,16,13,5,11,72,31,28,0,0
11366,20,6,1,22,10,14,9,12,24,21,3,60,39,15,9,12,13,5,11,76,4,54,0
11367,1330,6,1,7,10,14,4,18,87,3,41,23,4,18,13,5,11,9,4,54,0,0,0
11368,464,6,1,7,37,17,4,18,96,95,3,94,92,4,18,4,9,16,40,36,27,0,0
11369,178,6,1,7,10,17,31,2,48,21,3,23,15,31,2,13,5,11,69,40,27,0,0
11370,20,6,1,7,10,17,31,2,48,91,3,15,31,2,13,5,11,75,35,27,0,0,0
11371,136,50,51,1,22,37,17,8,2,24,21,3,99,8,2,13,5,11,40,4,27,0,0
11372,161,32,33,1,7,37,17,19,12,65,88,7,3,15,19,12,20,78,36,28,0,0,0
11373,20,6,1,22,10,17,4,18,24,21,3,101,4,18,13,5,11,74,38,28,0,0,0
11374,399,50,51,1,7,34,14,9,2,425,105,3,63,9,2,9,19,16,83,19,28,0,0
11375,7308,6,1,7,34,14,36,2,48,21,3,41,36,2,13,5,11,71,31,28,0,0,0
11376,20,66,1,56,49,4,18,89,3,29,4,18,13,5,11,72,40,25,0,0,0,0,0
11377,20,66,1,56,49,4,18,89,3,29,4,18,13,5,11,76,4,28,0,0,0,0,0
11378,770,32,33,1,7,34,14,8,2,46,45,3,29,8,2,4,9,16,78,4,25,0,0
11379,1315,6,1,7,34,14,4,18,48,21,3,15,41,4,18,13,5,11,5,35,25,0,0
11380,553,6,1,7,10,14,4,18,43,42,3,41,15,4,18,5,30,16,74,4,27,0,0
11381,627,6,1,7,37,17,64,2,106,113,53,3,15,29,64,2,13,5,11,61,40,27,0
11382,1102,6,1,7,10,14,4,44,46,45,3,23,15,35,12,19,30,12,31,40,52,0,0
11383,547,6,1,7,34,14,8,2,86,125,3,23,9,12,20,76,38,28,0,0,0,0,0
11384,20,6,1,22,10,14,4,44,24,21,3,29,39,15,8,12,4,9,16,26,31,28,0
11385,636,32,33,1,7,10,17,19,12,96,95,3,15,29,19,12,13,5,11,79,35,27,0
11386,257,32,33,1,7,34,14,8,2,114,68,8,2,4,9,16,30,9,28,0,0,0,0
11387,2986,6,1,7,34,14,4,18,121,116,46,45,15,90,5,12,20,71,36,28,0,0,0
11388,502,6,1,7,34,14,8,2,119,46,45,15,29,8,2,13,5,11,8,4,54,0,0
11389,1369,6,1,7,37,17,9,2,46,45,98,23,15,26,2,4,8,2,62,8,27,0,0
11390,20,6,1,22,10,17,9,16,24,21,3,92,39,9,16,13,5,11,72,26,28,0,0
11391,8988,6,1,22,10,17,26,16,24,21,3,47,39,31,16,13,5,11,72,38,28,0,0
11392,20,6,1,22,10,17,4,44,24,21,3,29,39,15,4,44,13,5,11,71,38,27,0
11393,201,50,51,1,7,10,17,36,2,106,113,53,15,29,36,2,13,5,11,70,19,25,0
11394,162,32,33,1,7,37,17,8,2,65,88,7,3,15,23,8,2,13,5,11,82,35,28
11395,5722,6,1,7,10,14,40,12,310,3,94,15,4,18,13,5,11,62,26,28,0,0,0
11396,161,6,1,7,10,17,31,2,43,42,47,15,26,2,20,36,26,25,0,0,0,0,0
11397,508,6,1,7,10,14,30,2,65,88,7,3,63,118,30,2,13,5,11,70,19,28,0
11398,20,32,33,1,7,10,14,4,44,46,45,3,41,15,8,12,13,5,11,71,30,52,0
11399,778,6,1,7,10,14,8,2,168,169,23,41,8,2,20,62,26,27,0,0,0,0,0
11400,2867,6,1,7,37,17,8,2,43,42,3,29,15,8,2,4,9,16,74,8,54,0,0
11401,175,32,33,1,22,37,17,8,2,24,21,3,99,8,2,5,30,16,8,31,28,0,0
11402,578,6,1,7,34,14,26,2,535,476,536,103,110,63,15,26,2,13,5,11,74,30,52
11403,8150,8151,50,51,1,7,37,17,8,2,48,21,3,41,8,2,4,9,16,5,9,54,0
11404,20,6,93,22,10,17,13,2,24,21,3,23,8,16,9,19,16,79,5,25,0,0,0
11405,20,66,67,56,49,31,12,89,29,31,12,13,5,11,74,9,28,0,0,0,0,0,0
11406,3161,32,33,1,22,10,14,4,18,24,21,3,23,4,18,4,9,16,74,31,28,0,0
11407,712,6,1,7,10,14,8,2,98,104,15,29,8,2,4,9,16,36,40,25,0,0,0
11408,1874,6,1,7,10,17,4,18,86,97,3,15,4,18,13,5,11,35,30,25,0,0,0
11409,7134,32,33,1,7,10,14,8,12,46,45,96,53,29,58,8,12,13,5,11,62,30,27
11410,20,6,1,22,49,8,16,24,21,3,23,8,16,13,5,11,77,31,25,0,0,0,0
11411,324,6,1,7,10,14,5,12,121,116,3,63,15,36,12,13,5,11,5,30,52,0,0
11412,210,6,1,7,37,17,4,18,103,352,3,68,9,2,8,2,82,40,52,0,0,0,0
11413,625,50,51,1,22,10,17,9,16,24,21,3,29,39,4,44,9,19,16,26,31,25,0
11414,188,6,1,7,34,14,8,2,46,45,3,29,15,4,18,20,77,40,25,0,0,0,0
11415,50,51,1,7,34,14,5,2,65,88,7,231,29,15,5,2,30,16,19,12,5,5,27
11416,556,6,1,7,34,14,5,2,106,113,53,3,15,29,5,2,20,36,35,25,0,0,0
11417,3239,6,1,7,10,14,4,18,197,3,41,23,4,18,13,5,11,78,30,25,0,0,0
11418,361,6,1,22,34,14,31,2,24,21,60,39,31,2,13,5,11,75,40,25,0,0,0
11419,20,6,67,7,10,17,4,44,120,127,3,15,8,12,13,5,11,31,36,28,0,0,0
11420,6709,6,1,22,10,17,9,16,107,3,134,102,19,12,19,30,12,74,40,25,0,0,0
11421,20,6,1,7,10,17,9,12,43,42,3,23,15,9,12,13,5,11,73,8,28,0,0
11422,183,32,33,1,7,37,17,19,12,59,55,3,23,29,8,12,20,72,19,28,0,0,0
11423,621,32,33,1,22,34,14,31,2,24,21,3,23,15,31,2,13,5,11,81,30,25,0
11424,20,6,1,7,10,17,8,2,1865,1866,3,23,15,8,2,13,5,11,35,31,28,0,0
11425,993,32,33,1,22,34,14,8,2,24,21,3,60,39,15,8,2,19,30,12,72,26,28
11426,4408,6,1,22,10,17,4,44,217,3,134,102,26,12,30,16,19,12,30,31,27,0,0
11427,3164,6,1,7,34,14,19,12,149,3,15,19,12,13,5,11,36,36,28,0,0,0,0
11428,370,6,1,7,10,17,8,2,43,42,3,41,29,9,2,4,8,2,64,8,28,0,0
11429,9515,32,33,1,22,10,17,19,12,24,21,29,39,5,12,5,30,16,74,38,28,0,0
11430,2622,32,33,1,7,34,14,36,2,48,21,3,68,36,2,13,5,11,30,8,28,0,0
11431,2873,6,1,7,34,14,4,18,121,116,92,15,35,12,20,62,4,27,0,0,0,0,0
11432,1958,32,33,1,7,37,17,19,2,65,88,7,3,41,15,19,2,20,74,31,28,0,0
11433,394,6,1,22,10,17,9,16,24,21,3,60,39,19,12,19,30,12,40,36,27,0,0
11434,20,66,67,56,49,19,12,89,3,29,19,12,13,5,11,30,35,52,0,0,0,0,0
11435,234,6,1,7,10,17,61,2,96,95,3,23,15,62,2,4,9,16,4,31,28,0,0
11436,1044,6,1,7,10,14,8,2,43,42,3,29,15,8,2,30,16,19,12,79,30,28,0
11437,3253,6,1,7,34,14,9,2,43,42,3,94,15,9,2,4,9,16,70,5,27,0,0
11438,5072,6,1,7,34,14,8,2,126,53,3,155,41,8,2,13,5,11,40,8,25,0,0
11439,20,6,1,22,10,17,5,12,24,21,3,111,5,12,13,5,11,30,31,25,0,0,0
11440,780,32,33,1,22,37,17,4,18,24,21,3,99,4,18,13,5,11,79,4,54,0,0
11441,1222,6,1,7,10,14,31,12,96,95,3,23,15,19,12,4,9,16,31,36,25,0,0
11442,20,163,164,67,22,10,17,35,2,24,21,3,99,35,2,13,5,11,64,38,27,0,0
11443,215,6,1,7,10,17,8,2,87,104,23,15,8,2,13,5,11,70,4,27,0,0,0
11444,2372,6,1,22,10,17,26,12,24,21,3,23,15,26,12,13,5,11,74,35,25,0,0
11445,1079,173,6,1,7,34,14,8,2,96,95,46,45,23,15,9,2,19,30,12,31,4,27
11446,247,32,33,1,22,10,17,4,18,217,147,102,15,4,18,5,30,16,78,4,27,0,0
11447,254,6,1,7,34,14,4,18,204,205,3,29,4,18,4,9,16,36,26,28,0,0,0
11448,20,6,1,7,10,17,4,18,46,45,3,41,15,4,18,13,5,11,8,35,25,0,0
11449,2015,6,1,7,10,14,4,18,106,113,53,86,97,15,4,18,9,19,16,26,19,27,0
11450,6893,50,51,1,22,34,14,8,2,24,85,84,3,23,15,8,2,4,9,16,73,8,27
11451,20,6,1,22,10,17,9,2,24,21,3,23,15,9,2,13,5,11,38,19,27,0,0
11452,283,230,6,1,22,10,14,8,2,107,3,147,102,8,2,5,30,16,31,5,25,0,0
11453,20,50,51,93,7,10,14,9,16,48,21,3,68,26,16,13,5,11,31,30,52,0,0
11454,587,32,33,1,7,37,17,5,12,114,59,55,108,58,35,12,30,16,19,12,31,26,27
11455,1458,6,1,7,34,14,9,2,2290,126,53,68,9,2,13,5,11,77,40,28,0,0,0
11456,106,6,1,7,34,14,9,2,43,42,3,29,15,8,2,20,71,30,28,0,0,0,0
11457,233,6,1,7,34,14,19,2,278,113,53,3,15,68,19,2,20,70,40,52,0,0,0
11458,2118,32,33,1,22,37,17,9,2,24,21,3,23,15,9,2,9,19,16,75,38,27,0
11459,2122,6,1,7,34,14,5,2,48,21,63,31,2,20,38,19,28,0,0,0,0,0,0
11460,707,6,1,7,10,14,9,2,216,3,108,58,15,9,2,13,5,11,77,26,25,0,0
11461,20,6,1,56,49,4,18,166,170,3,29,4,18,13,5,11,19,9,54,0,0,0,0
11462,20,6,1,22,34,14,4,18,24,21,3,23,4,18,13,5,11,77,36,28,0,0,0
11463,3396,6,1,7,10,17,31,2,126,53,41,90,31,2,13,5,11,5,8,28,0,0,0
11464,384,6,1,7,10,17,26,2,128,68,26,2,9,19,16,35,36,25,0,0,0,0,0
11465,20,32,33,1,22,10,17,9,2,24,21,3,47,9,2,13,5,11,9,9,27,0,0
11466,955,32,33,1,22,37,17,8,2,24,21,3,47,15,8,2,13,5,11,35,31,28,0
11467,244,6,1,7,10,17,8,2,43,42,3,15,29,8,2,19,30,12,80,35,25,0,0
11468,20,6,1,22,34,14,4,18,24,85,84,3,60,39,15,8,2,4,8,2,79,31,27
11469,524,6,1,7,10,14,36,12,103,110,3,15,29,36,12,9,19,16,35,8,27,0,0
11470,142,6,1,7,10,14,8,2,128,3,23,29,8,2,4,9,16,62,40,27,0,0,0
11471,20,6,1,56,49,4,18,166,170,3,15,23,4,18,13,5,11,100,9,28,0,0,0
11472,20,6,67,22,10,14,8,2,24,21,3,60,39,8,2,13,5,11,79,30,27,0,0
11473,455,6,1,22,37,17,8,2,24,91,3,29,39,15,8,2,19,30,12,40,40,52,0
11474,20,6,1,7,10,14,8,2,46,45,120,200,41,23,8,2,13,5,11,71,9,27,0
11475,784,6,1,7,34,14,4,18,46,45,3,29,4,18,13,5,11,19,4,54,0,0,0
11476,437,50,51,1,7,34,14,8,2,23,41,105,3,23,29,8,2,13,5,11,4,35,52
11477,20,6,1,7,10,17,4,44,59,55,3,63,8,12,4,9,16,4,30,52,0,0,0
11478,161,6,1,7,37,17,31,12,150,45,3,15,19,12,13,5,11,82,8,54,0,0,0
11479,20,6,1,7,37,17,5,2,144,41,23,5,2,13,5,11,78,35,25,0,0,0,0
11480,537,6,1,7,10,17,4,44,46,45,3,23,15,4,44,4,9,16,8,4,27,0,0
11481,20,66,67,56,49,4,18,129,3,29,23,4,18,13,5,11,30,9,27,0,0,0,0
11482,136,32,33,1,7,10,17,8,2,220,3,29,58,15,8,2,30,16,19,12,35,38,27
11483,1056,6,1,7,10,17,9,2,104,3,15,41,9,2,20,5,26,54,0,0,0,0,0
11484,148,32,33,1,22,34,14,4,18,24,21,3,29,39,15,4,18,4,9,16,40,36,25
11485,20,66,1,56,49,31,11,174,90,31,11,13,5,11,31,31,25,0,0,0,0,0,0
11486,222,32,33,1,7,34,14,8,2,96,95,3,29,15,8,2,20,73,8,28,0,0,0
11487,237,50,51,1,7,34,14,4,18,43,42,3,15,41,9,12,20,74,38,28,0,0,0
11488,2743,6,1,7,34,14,8,2,46,45,3,94,8,2,13,5,11,70,26,28,0,0,0
11489,276,50,51,1,7,37,17,8,2,103,115,53,3,23,15,8,2,13,5,11,35,40,28
11490,3620,32,33,1,56,34,14,26,2,729,15,26,2,13,5,11,80,8,54,0,0,0,0
11491,148,6,1,7,34,14,31,2,59,55,46,45,29,23,31,2,20,31,19,25,0,0,0
11492,20,66,67,56,49,4,18,180,3,29,90,4,18,13,5,11,71,9,27,0,0,0,0
11493,20,6,1,7,10,17,4,18,48,21,3,124,15,4,18,13,5,11,72,30,52,0,0
11494,20,32,33,1,7,10,17,4,44,120,200,3,15,8,12,13,5,11,80,19,28,0,0
11495,3255,50,51,1,7,10,17,26,2,48,21,3,41,5,2,8,2,26,30,52,0,0,0
11496,369,6,1,7,10,17,4,18,48,91,3,15,41,4,18,13,5,11,61,19,25,0,0
11497,1100,6,1,22,10,14,8,12,24,21,3,23,9,12,4,9,16,75,5,28,0,0,0
11498,153,32,33,1,22,37,17,26,2,107,3,147,102,26,2,4,9,16,78,26,27,0,0
11499,20,6,67,7,10,17,26,12,46,45,3,29,26,12,13,5,11,75,36,25,0,0,0
11500,369,50,51,56,7,10,17,8,2,119,3,23,15,26,2,4,8,2,80,8,25,0,0
11501,20,6,1,7,10,17,9,12,103,43,42,53,3,29,15,9,12,13,5,11,8,40,52
11502,1273,6,1,22,10,14,4,44,24,21,3,47,15,9,12,5,30,16,70,35,25,0,0
11503,20,6,1,22,10,14,8,12,24,85,84,3,29,39,15,8,12,13,5,11,79,35,28
11504,20,66,57,56,49,4,18,129,90,23,4,18,13,5,11,74,36,25,0,0,0,0,0
11505,20,66,1,56,49,26,16,89,29,23,26,16,13,5,11,8,31,27,0,0,0,0,0
11506,20,6,93,7,10,17,26,11,87,194,53,109,8,12,5,30,16,82,26,25,0,0,0
11507,2714,32,33,56,7,10,14,4,44,48,21,3,94,15,8,12,13,5,11,30,30,52,0
11508,236,6,1,22,10,17,8,12,24,21,3,101,47,39,26,12,5,30,16,70,38,28,0
11509,90,32,33,1,22,10,17,26,12,24,21,3,47,15,26,12,13,5,11,71,36,27,0
11510,736,6,1,7,10,17,26,12,43,42,46,45,29,41,31,12,13,5,11,78,31,28,0
11511,1089,32,33,1,22,10,14,36,12,24,21,3,23,36,12,13,5,11,82,8,28,0,0
11512,356,50,51,1,7,10,14,26,2,43,42,3,15,94,26,2,20,79,9,25,0,0,0
11513,1843,32,33,1,7,37,17,31,12,65,55,3,124,31,12,13,5,11,9,35,25,0,0
11514,20,32,33,1,22,34,14,8,12,24,21,3,15,29,39,8,12,13,5,11,72,35,28
11515,238,6,1,7,37,17,4,18,114,43,42,29,118,15,4,18,13,5,11,79,31,28,0
11516,551,6,1,7,10,17,8,2,43,42,3,47,15,8,2,30,16,19,12,72,19,27,0
11517,20,6,1,7,10,17,4,18,46,45,3,94,4,18,13,5,11,30,35,52,0,0,0
11518,153,32,33,1,22,37,17,9,2,960,3,99,9,2,30,16,19,12,36,31,27,0,0
11519,20,6,1,22,49,4,138,24,21,3,111,4,138,13,5,11,30,31,27,0,0,0,0
11520,7000,6,1,22,10,17,9,16,24,85,84,3,101,15,8,12,5,30,16,80,38,25,0
11521,1106,6,57,7,10,14,26,2,86,97,292,293,15,15,26,2,13,5,11,78,5,28,0
11522,187,544,6,1,7,37,17,8,2,121,116,3,63,8,2,13,5,11,62,31,28,0,0
11523,662,32,33,1,7,34,14,36,2,194,53,3,23,41,36,2,4,9,16,82,38,28,0
11524,257,32,33,1,22,34,14,36,2,24,21,3,29,39,15,36,2,5,30,16,62,31,25
11525,397,6,1,22,10,14,26,16,24,85,84,3,23,15,8,12,5,30,16,40,19,25,0
11526,20,6,93,22,49,4,112,24,21,3,23,4,112,13,5,11,61,38,27,0,0,0,0
11527,792,6,1,22,34,14,8,2,24,21,3,23,8,2,13,5,11,72,9,25,0,0,0
11528,20,6,1,22,10,17,4,18,24,21,3,15,29,39,4,18,13,5,11,62,19,25,0
11529,20,6,1,22,10,14,8,12,24,21,3,155,39,15,8,12,13,5,11,76,19,28,0
11530,20,6,1,7,10,17,4,44,96,95,120,127,23,15,8,12,13,5,11,64,5,27,0
11531,1771,32,33,1,7,10,17,4,44,96,53,86,97,15,29,9,12,5,30,16,5,8,25
11532,183,6,1,7,37,17,19,2,86,125,15,19,2,13,5,11,30,38,27,0,0,0,0
11533,20,6,1,7,10,17,8,2,252,135,139,3,23,15,8,2,13,5,11,82,31,25,0
11534,7732,32,33,1,22,10,17,19,12,24,21,3,23,15,5,12,9,19,16,74,38,28,0
11535,3708,6,1,7,37,17,26,2,65,88,7,3,47,146,26,2,4,9,16,4,5,27,0
11536,469,32,33,1,22,10,14,8,12,24,85,84,3,29,39,92,8,12,20,5,4,54,0
11537,207,32,33,1,7,10,17,5,12,145,105,29,58,5,12,9,19,16,74,30,27,0,0
11538,20,6,1,22,10,17,8,16,24,21,3,101,8,16,13,5,11,71,9,27,0,0,0
